Country,Site,DateTime,IP for the site,Path-Avg_latency
RW,sdfrwanda.rw,2025-08-07T12:00:03Z,197.243.26.236,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.243.26.236"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.10,
      ""Best"": 0.07,
      ""Wrst"": 0.14,
      ""StDev"": 0.02
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
DJ,djiboutitelecom.dj,2025-08-07T12:00:03Z,41.189.224.144,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.189.224.144"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.14,
      ""Avg"": 0.13,
      ""Best"": 0.11,
      ""Wrst"": 0.14,
      ""StDev"": 0.01
    },
    {
      ""count"": ""2"",
      ""host"": ""41.189.224.144"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 201.91,
      ""Avg"": 202.62,
      ""Best"": 199.90,
      ""Wrst"": 209.89,
      ""StDev"": 4.13
    }]
  }
}"
DJ,ministere-finances.dj,2025-08-07T12:00:03Z,197.241.17.172,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.241.17.172"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.08,
      ""Avg"": 0.13,
      ""Best"": 0.05,
      ""Wrst"": 0.29,
      ""StDev"": 0.10
    },
    {
      ""count"": ""2"",
      ""host"": ""197.241.17.172"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 250.47,
      ""Avg"": 272.00,
      ""Best"": 250.47,
      ""Wrst"": 338.17,
      ""StDev"": 37.42
    }]
  }
}"
DJ,mediateur.dj,2025-08-07T12:00:03Z,197.241.36.49,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.241.36.49"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.12,
      ""Avg"": 0.20,
      ""Best"": 0.09,
      ""Wrst"": 0.39,
      ""StDev"": 0.12
    },
    {
      ""count"": ""2"",
      ""host"": ""197.241.36.49"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 292.99,
      ""Avg"": 225.69,
      ""Best"": 203.45,
      ""Wrst"": 292.99,
      ""StDev"": 38.39
    }]
  }
}"
CM,camtel.cm,2025-08-07T12:00:03Z,165.210.33.215,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""165.210.33.215"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.09,
      ""Avg"": 0.18,
      ""Best"": 0.07,
      ""Wrst"": 0.36,
      ""StDev"": 0.11
    },
    {
      ""count"": ""2"",
      ""host"": ""165.210.33.215"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 352.53,
      ""Avg"": 365.51,
      ""Best"": 336.22,
      ""Wrst"": 382.96,
      ""StDev"": 20.24
    }]
  }
}"
CM,minmidt.cm,2025-08-07T12:00:03Z,165.210.33.91,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""165.210.33.91"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.14,
      ""Avg"": 0.11,
      ""Best"": 0.07,
      ""Wrst"": 0.14,
      ""StDev"": 0.02
    },
    {
      ""count"": ""2"",
      ""host"": ""165.210.33.91"",
      ""Loss%"": 80.00,
      ""Snt"": 5,
      ""Last"": 298.97,
      ""Avg"": 298.97,
      ""Best"": 298.97,
      ""Wrst"": 298.97,
      ""StDev"": 0.00
    }]
  }
}"
CM,smefinaccess.cm,2025-08-07T12:00:03Z,165.210.33.247,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""165.210.33.247"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.09,
      ""Avg"": 0.12,
      ""Best"": 0.09,
      ""Wrst"": 0.15,
      ""StDev"": 0.02
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
GA,esesame.org,2025-08-07T12:00:03Z,41.159.136.92,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.159.136.92"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.12,
      ""Avg"": 0.12,
      ""Best"": 0.08,
      ""Wrst"": 0.16,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
GA,incgabon.ga,2025-08-07T12:00:03Z,197.231.72.13,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.231.72.13"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.11,
      ""Avg"": 0.14,
      ""Best"": 0.10,
      ""Wrst"": 0.20,
      ""StDev"": 0.04
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
GA,ipi9.com,2025-08-07T12:00:03Z,41.78.241.4,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.78.241.4"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.12,
      ""Best"": 0.10,
      ""Wrst"": 0.16,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
AO,unitel.ao,2025-08-07T12:00:03Z,41.78.18.49,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.78.18.49"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.08,
      ""Avg"": 0.17,
      ""Best"": 0.04,
      ""Wrst"": 0.39,
      ""StDev"": 0.16
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
AO,unjinuw.com,2025-08-07T12:00:03Z,105.174.30.232,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""105.174.30.232"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.07,
      ""Avg"": 0.07,
      ""Best"": 0.04,
      ""Wrst"": 0.10,
      ""StDev"": 0.02
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
AO,jilong.co,2025-08-07T12:00:03Z,41.78.18.62,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.78.18.62"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.11,
      ""Avg"": 0.09,
      ""Best"": 0.07,
      ""Wrst"": 0.14,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
