Country,Site,DateTime,IP for the site,Path-Avg_latency
ZA,csir.co.za ,2025-08-07T11:00:04Z,146.64.81.114,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""146.64.81.114"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.12,
      ""Avg"": 0.17,
      ""Best"": 0.10,
      ""Wrst"": 0.37,
      ""StDev"": 0.11
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
NA,nms.com.na,2025-08-07T11:00:04Z,196.44.136.114,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""196.44.136.114"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.14,
      ""Avg"": 0.21,
      ""Best"": 0.12,
      ""Wrst"": 0.50,
      ""StDev"": 0.16
    },
    {
      ""count"": ""2"",
      ""host"": ""196.44.136.114"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 108.27,
      ""Avg"": 129.21,
      ""Best"": 107.78,
      ""Wrst"": 169.13,
      ""StDev"": 26.60
    }]
  }
}"
NA,namibiamade.com,2025-08-07T11:00:04Z,197.188.254.5,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.188.254.5"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.08,
      ""Avg"": 0.15,
      ""Best"": 0.07,
      ""Wrst"": 0.38,
      ""StDev"": 0.13
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
NA,touchfm.com.na,2025-08-07T11:00:04Z,41.219.71.253,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.219.71.253"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.10,
      ""Best"": 0.04,
      ""Wrst"": 0.14,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""41.219.71.253"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 155.35,
      ""Avg"": 153.22,
      ""Best"": 110.63,
      ""Wrst"": 207.01,
      ""StDev"": 41.93
    }]
  }
}"
MG,caringagency.mg,2025-08-07T11:00:04Z,41.188.36.110,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.188.36.110"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.17,
      ""Avg"": 0.17,
      ""Best"": 0.06,
      ""Wrst"": 0.25,
      ""StDev"": 0.07
    },
    {
      ""count"": ""2"",
      ""host"": ""41.188.36.110"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 181.54,
      ""Avg"": 174.83,
      ""Best"": 112.28,
      ""Wrst"": 247.02,
      ""StDev"": 61.64
    }]
  }
}"
MG,axian-university.com,2025-08-07T11:00:04Z,102.16.10.250,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""102.16.10.250"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.24,
      ""Avg"": 0.15,
      ""Best"": 0.07,
      ""Wrst"": 0.24,
      ""StDev"": 0.06
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
MG,opham.mg,2025-08-07T11:00:04Z,41.207.54.83,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.207.54.83"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.11,
      ""Best"": 0.10,
      ""Wrst"": 0.13,
      ""StDev"": 0.01
    },
    {
      ""count"": ""2"",
      ""host"": ""41.207.54.83"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 114.09,
      ""Avg"": 140.82,
      ""Best"": 112.69,
      ""Wrst"": 202.42,
      ""StDev"": 39.41
    }]
  }
}"
SN,free.sn,2025-08-07T11:00:04Z,154.65.34.28,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""154.65.34.28"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.11,
      ""Avg"": 0.12,
      ""Best"": 0.07,
      ""Wrst"": 0.14,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
SN,der.sn,2025-08-07T11:00:04Z,196.50.12.34,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""196.50.12.34"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.08,
      ""Avg"": 0.15,
      ""Best"": 0.08,
      ""Wrst"": 0.28,
      ""StDev"": 0.08
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
SN,senelec.sn,2025-08-07T11:00:04Z,196.207.216.65,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""196.207.216.65"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.11,
      ""Avg"": 0.12,
      ""Best"": 0.10,
      ""Wrst"": 0.16,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
BJ,anip.bj,2025-08-07T11:00:04Z,137.255.9.142,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""137.255.9.142"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.14,
      ""Avg"": 0.11,
      ""Best"": 0.07,
      ""Wrst"": 0.16,
      ""StDev"": 0.04
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
BJ,mtn.bj,2025-08-07T11:00:04Z,41.79.216.44,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.79.216.44"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.06,
      ""Avg"": 0.12,
      ""Best"": 0.06,
      ""Wrst"": 0.26,
      ""StDev"": 0.08
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
BJ,cadastre.bj,2025-08-07T11:00:04Z,137.255.9.196,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""137.255.9.196"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.10,
      ""Best"": 0.09,
      ""Wrst"": 0.12,
      ""StDev"": 0.01
    },
    {
      ""count"": ""2"",
      ""host"": ""137.255.9.196"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 270.81,
      ""Avg"": 427.48,
      ""Best"": 269.00,
      ""Wrst"": 1041.40,
      ""StDev"": 343.26
    }]
  }
}"
NG,oauife.edu.ng,2025-08-07T11:00:04Z,196.27.128.12,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""196.27.128.12"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.07,
      ""Avg"": 0.09,
      ""Best"": 0.06,
      ""Wrst"": 0.16,
      ""StDev"": 0.04
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
NG,epf.org.ng,2025-08-07T11:00:04Z,154.68.232.27,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""154.68.232.27"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.09,
      ""Avg"": 0.13,
      ""Best"": 0.09,
      ""Wrst"": 0.20,
      ""StDev"": 0.04
    },
    {
      ""count"": ""2"",
      ""host"": ""154.68.232.27"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 320.36,
      ""Avg"": 329.64,
      ""Best"": 267.22,
      ""Wrst"": 437.54,
      ""StDev"": 68.08
    }]
  }
}"
NG,jnetech.in,2025-08-07T11:00:04Z,105.112.243.15,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""105.112.243.15"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.09,
      ""Avg"": 0.10,
      ""Best"": 0.08,
      ""Wrst"": 0.12,
      ""StDev"": 0.02
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
KE,kenet.or.ke,2025-08-07T11:00:04Z,41.204.160.5,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.204.160.5"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.16,
      ""Avg"": 0.17,
      ""Best"": 0.10,
      ""Wrst"": 0.28,
      ""StDev"": 0.07
    },
    {
      ""count"": ""2"",
      ""host"": ""41.204.160.5"",
      ""Loss%"": 20.00,
      ""Snt"": 5,
      ""Last"": 22.57,
      ""Avg"": 21.87,
      ""Best"": 20.70,
      ""Wrst"": 22.95,
      ""StDev"": 1.06
    }]
  }
}"
KE,gathura.co.ke,2025-08-07T11:00:04Z,41.90.23.242,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.90.23.242"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.10,
      ""Avg"": 0.14,
      ""Best"": 0.10,
      ""Wrst"": 0.22,
      ""StDev"": 0.05
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
KE,knchr.org,2025-08-07T11:00:04Z,41.207.68.247,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""41.207.68.247"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.19,
      ""Avg"": 0.14,
      ""Best"": 0.06,
      ""Wrst"": 0.23,
      ""StDev"": 0.07
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
RW,rtb.gov.rw,2025-08-07T11:00:04Z,197.243.22.155,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.243.22.155"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.07,
      ""Avg"": 0.10,
      ""Best"": 0.07,
      ""Wrst"": 0.19,
      ""StDev"": 0.05
    },
    {
      ""count"": ""2"",
      ""host"": ""197.243.22.155"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 15.85,
      ""Avg"": 13.03,
      ""Best"": 8.77,
      ""Wrst"": 15.95,
      ""StDev"": 3.09
    }]
  }
}"
RW,irembo.gov.rw,2025-08-07T11:00:04Z,197.243.22.13,"{
  ""report"": {
    ""mtr"": {
      ""src"": ""d290c2f3922e"",
      ""dst"": ""197.243.22.13"",
      ""tos"": ""0x0"",
      ""psize"": ""64"",
      ""bitpattern"": ""0x00"",
      ""tests"": ""5""
    },
    ""hubs"": [{
      ""count"": ""1"",
      ""host"": ""172.17.0.1"",
      ""Loss%"": 0.00,
      ""Snt"": 5,
      ""Last"": 0.09,
      ""Avg"": 0.09,
      ""Best"": 0.04,
      ""Wrst"": 0.14,
      ""StDev"": 0.03
    },
    {
      ""count"": ""2"",
      ""host"": ""???"",
      ""Loss%"": 100.00,
      ""Snt"": 5,
      ""Last"": 0.00,
      ""Avg"": 0.00,
      ""Best"": 0.00,
      ""Wrst"": 0.00,
      ""StDev"": 0.00
    }]
  }
}"
